david luiz moreira marinho,david luiz,chelsea,brazil,86,premier league,30,189,79,54,75,78,85,79,87,68,80,81,70,86,72,64,71,81,74,84,71,79,77,70,71,80,69,68,55,56,83,84,64,76,78,right,66,76,66,david luiz moreira marinho,david luiz,chelsea,brazil,86,premier league,30,189,79,54,75,78,85,79,87,68,80,81,70,86,72,64,71,81,74,84,71,79,77,70,71,80,69,68,55,56,83,84,64,76,78,right,66,76,65
kepler laveran lima ferreira,pepe,besiktas jk,portugal,86,super lig,35,188,83,40,57,61,86,62,86,65,86,84,68,94,63,23,70,80,57,87,56,70,63,44,61,76,48,46,46,49,80,86,50,47,77,right,58,62,56,kepler laveran lima ferreira,pepe,besiktas jk,portugal,86,super lig,34,188,83,40,57,61,86,62,86,65,86,84,68,94,63,23,70,80,57,87,56,70,63,44,61,76,48,46,46,49,80,86,50,47,77,right,58,62,66
karim benzema,benzema,real madrid,france,86,laliga santander,30,187,83,87,82,47,15,86,22,77,13,78,78,65,77,79,78,74,77,12,77,86,83,79,82,70,85,75,87,60,78,22,84,73,82,right,82,73,59,karim benzema,karim benzema,real madrid cf,france,86,laliga santander,29,187,83,87,82,47,15,86,22,77,13,78,78,65,77,79,78,74,77,12,77,86,83,79,82,70,85,75,87,60,78,22,84,73,82,right,82,73,67
joao miranda de souza filho,miranda,inter,brazil,86,calcio a,33,186,82,43,49,69,90,72,88,67,89,80,71,83,61,51,74,77,60,86,41,70,70,32,68,82,58,48,43,57,83,88,49,39,84,right,65,65,60,joao miranda de souza filho,miranda,inter,brazil,86,calcio a,33,186,82,43,49,69,90,72,88,67,89,80,71,83,61,51,74,77,60,86,41,70,70,32,68,82,58,48,43,57,83,88,49,39,84,right,65,65,68
dries mertens,mertens,napoli,belgium,86,calcio a,30,169,85,85,78,74,40,88,36,93,30,42,90,59,94,70,87,55,79,40,81,81,80,81,89,60,82,77,85,92,35,36,82,77,81,right,89,75,62,dries mertens,dries mertens,napoli,belgium,86,calcio a,30,169,85,85,78,74,40,88,36,93,30,42,90,59,94,70,87,55,79,40,81,81,80,81,89,60,82,77,85,92,35,36,82,77,81,right,89,75,69
blaise matuidi,matuidi,juventus,france,85,calcio a,30,175,84,68,56,79,84,77,85,79,83,78,78,85,76,72,78,84,77,81,66,84,74,65,76,84,75,75,65,79,73,82,67,52,82,left,73,94,89,blaise matuidi,blaise matuidi,juventus,france,85,calcio a,30,175,84,68,56,79,84,77,85,79,83,78,78,85,76,72,78,84,77,81,66,84,74,65,76,84,75,75,65,79,73,82,67,52,82,left,73,94,70
javier martinez aginaga,javi martinez,fc bayern munchen,spain,86,bundesliga,29,190,84,57,52,74,87,71,86,49,84,84,50,91,54,61,50,80,69,87,63,75,76,54,66,83,74,60,53,58,90,86,60,45,83,right,62,64,63,javier martinez aginaga,javi martinez,fc bayern munchen,spain,86,bundesliga,29,190,84,57,52,74,87,71,86,49,84,84,50,91,54,61,50,80,69,87,63,75,76,54,66,83,74,60,53,58,90,86,60,45,83,right,62,64,71
harry kane,kane,tottenham hotspur,england,86,premier league,24,188,87,89,84,67,36,82,35,68,41,86,71,74,73,73,74,83,72,38,84,75,87,71,79,70,75,70,90,62,83,42,87,66,84,right,78,85,77,harry kane,harry kane,tottenham hotspur,england,86,premier league,24,188,87,89,84,67,36,82,35,68,41,86,71,74,73,73,74,83,72,38,84,75,87,71,79,70,75,70,90,62,83,42,87,66,84,right,78,85,72
jordi alba ramos,jordi alba,fc barcelona,spain,85,laliga santander,28,170,82,77,59,70,84,83,83,93,81,60,93,75,90,60,93,72,75,83,66,79,64,77,82,81,68,82,73,86,63,81,69,64,75,left,80,90,96,jordi alba ramos,jordi alba,fc barcelona,spain,85,laliga santander,28,170,82,77,59,70,84,83,83,93,81,60,93,75,90,60,93,72,75,83,66,79,64,77,82,81,68,82,73,86,63,81,69,64,75,left,80,90,73
fabio henrique tavares,fabinho,as monaco football club sa,brazil,84,ligue 1 conforama,24,188,80,68,91,75,89,81,84,73,79,81,74,85,71,30,75,85,78,86,53,84,75,72,77,78,73,81,66,69,75,84,65,46,81,right,75,91,148,fabio henrique tavares,fabinho,as monaco football club sa,brazil,84,ligue 1,23,188,80,68,91,75,89,81,84,73,79,81,74,85,71,30,75,85,78,86,53,84,75,72,77,78,73,81,66,69,75,84,65,46,81,right,75,91,74
joshua kimmich,kimmich,fc bayern munchen,germany,84,bundesliga,23,176,85,76,44,81,79,85,80,78,77,65,72,74,85,61,66,72,84,80,67,87,75,82,82,79,80,90,66,85,69,78,67,62,79,right,78,85,162,joshua kimmich,joshua kimmich,fc bayern munchen,germany,84,bundesliga,22,176,85,76,44,81,79,85,80,78,77,65,72,74,85,61,66,72,84,80,67,87,75,82,82,79,80,90,66,85,69,78,67,62,79,right,78,85,75
ronaldo aparecido rodrigues,naldo,fc schalke 04,brazil,84,bundesliga,35,198,83,54,61,72,86,69,83,67,80,85,69,73,50,61,70,76,65,85,83,74,94,53,63,42,60,46,58,36,92,85,71,78,85,right,60,64,154,ronaldo aparecido rodrigues,naldo,fc schalke 04,brazil,84,bundesliga,35,198,83,54,61,72,86,69,83,67,80,85,69,73,50,61,70,76,65,85,83,74,94,53,63,42,60,46,58,36,92,85,71,78,85,right,60,64,76
filipe luis kasmirski,filipe luis,atletico madrid,brazil,85,laliga santander,32,182,83,71,65,77,83,81,82,75,85,74,79,81,74,56,82,79,77,86,60,78,71,74,78,63,70,84,59,60,68,82,62,75,88,left,77,91,88,filipe luis kasmirski,filipe luís,atletico madrid,brazil,85,laliga santander,32,182,83,71,65,77,83,81,82,75,85,74,79,81,74,56,82,79,77,86,60,78,71,74,78,63,70,84,59,60,68,82,62,75,88,left,77,91,77
iago aspas juncal,iago aspas,rc celta,spain,84,laliga santander,30,176,87,85,80,66,21,85,37,85,20,60,82,65,89,86,79,65,76,18,80,83,79,86,85,70,70,69,86,77,80,30,83,79,73,left,86,72,156,iago aspas juncal,iago aspas,rc celta de vigo,spain,84,laliga santander,30,176,87,85,80,66,21,85,37,85,20,60,82,65,89,86,79,65,76,18,80,83,79,86,85,70,70,69,86,77,80,30,83,79,73,left,86,72,78
thomas lemar,lemar,as monaco football club sa,france,84,ligue 1 conforama,22,170,76,76,68,72,59,87,66,86,63,69,85,63,85,68,84,71,82,63,76,84,83,83,87,73,84,84,79,84,54,62,78,83,79,left,89,80,149,thomas lemar,thomas lemar,as monaco football club sa,france,84,ligue 1,21,170,76,76,68,72,59,87,66,86,63,69,85,63,85,68,84,71,82,63,76,84,83,83,87,73,84,84,79,84,54,62,78,83,79,left,89,80,79
andrea barzagli,barzagli,juventus,italy,85,calcio a,36,187,80,28,60,65,90,65,92,64,90,87,71,70,51,35,76,73,57,88,39,65,54,50,65,85,62,40,21,64,72,88,34,31,82,right,64,46,86,andrea barzagli,andrea barzagli,juventus,italy,85,calcio a,36,187,80,28,60,65,90,65,92,64,90,87,71,70,51,35,76,73,57,88,39,65,54,50,65,85,62,40,21,64,72,88,34,31,82,right,64,46,80
bruno soriano llido,bruno,villarreal cf,spain,84,laliga santander,33,184,84,69,75,86,84,83,85,42,70,77,41,79,53,48,41,77,79,85,81,87,84,72,75,66,83,60,66,59,61,78,72,77,86,left,75,76,125,bruno soriano llido,bruno,villarreal cf,spain,84,laliga santander,33,184,84,69,75,86,84,83,85,42,70,77,41,79,53,48,41,77,79,85,81,87,84,72,75,66,83,60,66,59,61,78,72,77,86,left,75,76,81
juan manuel mata garcia,juan mata,manchester united,spain,84,premier league,29,170,84,83,81,77,28,87,39,71,25,43,67,52,85,71,63,54,84,21,70,86,75,84,84,72,87,84,79,89,59,32,76,84,85,left,82,75,120,juan manuel mata garcia,juan mata,manchester united,spain,84,premier league,29,170,84,83,81,77,28,87,39,71,25,43,67,52,85,71,63,54,84,21,70,86,75,84,84,72,87,84,79,89,59,32,76,84,85,left,82,75,82
ander herrera aguera,ander herrera,manchester united,spain,84,premier league,28,182,85,78,79,80,78,86,86,76,80,70,73,86,84,69,70,77,81,76,72,86,72,80,83,63,84,74,71,82,60,78,72,65,84,right,81,87,128,ander herrera aguera,ander herrera,manchester united,spain,84,premier league,28,182,85,78,79,80,78,86,86,76,80,70,73,86,84,69,70,77,81,76,72,86,72,80,83,63,84,74,71,82,60,78,72,65,84,right,81,87,84
alejandro gomez,gomez,atalanta,argentina,84,calcio a,30,165,83,81,71,72,30,87,40,94,24,48,90,56,92,72,86,58,80,34,78,82,76,78,88,70,85,82,78,94,36,31,77,71,84,right,89,78,113,alejandro gomez,alejandro gómez,atalanta,argentina,84,calcio a,29,165,83,81,71,72,30,87,40,94,24,48,90,56,92,72,86,58,80,34,78,82,76,78,88,70,85,82,78,94,36,31,77,71,84,right,89,78,85
eric bailly,bailly,manchester united,cote d'ivoire,84,premier league,23,187,78,47,46,56,85,68,85,75,82,85,78,87,63,42,80,84,59,85,48,72,55,46,66,84,54,51,33,63,81,84,42,43,74,right,63,78,142,eric bailly,eric bailly,manchester united,ivory coast,84,premier league,23,187,78,47,46,56,85,68,85,75,82,85,78,87,63,42,80,84,59,85,48,72,55,46,66,84,54,51,33,63,81,84,42,43,74,right,63,78,86
bernardo mota carvalho e silva,bernardo silva,manchester city,portugal,84,premier league,23,173,84,77,64,78,44,89,49,85,46,54,81,58,88,66,78,61,81,35,64,84,72,79,89,53,85,79,76,86,51,45,72,63,84,left,91,80,140,bernardo mota carvalho e silva,bernardo silva,manchester city,portugal,84,premier league,23,173,84,77,64,78,44,89,49,85,46,54,81,58,88,66,78,61,81,35,64,84,72,79,89,53,85,79,76,86,51,45,72,63,84,left,91,80,87
dimitri payet,payet,olympique de marseille,france,84,ligue 1 conforama,30,175,76,79,76,84,36,90,37,79,29,76,75,57,79,79,72,70,86,39,83,86,78,90,87,48,87,86,76,81,59,37,78,91,86,right,89,73,118,dimitri payet,dimitri payet,olympique de marseille,france,84,ligue 1,30,175,76,79,76,84,36,90,37,79,29,76,75,57,79,79,72,70,86,39,83,86,78,90,87,48,87,86,76,81,59,37,78,91,86,right,89,73,88
daniel alves da silva,dani alves,paris saint-germain,brazil,84,ligue 1 conforama,34,172,79,74,70,77,79,86,81,79,73,55,82,78,85,68,84,66,81,83,78,83,86,80,84,80,78,86,55,87,72,77,68,74,82,right,84,76,114,daniel alves da silva,dani alves,paris saint-germain,brazil,84,ligue 1,34,172,79,74,70,77,79,86,81,79,73,55,82,78,85,68,84,66,81,83,78,83,86,80,84,80,78,86,55,87,72,77,68,74,82,right,84,76,89
julian draxler,draxler,paris saint-germain,germany,84,ligue 1 conforama,24,187,83,79,63,77,35,87,36,76,25,67,78,48,81,84,79,64,82,26,81,84,86,78,86,76,84,83,78,75,65,34,80,75,81,right,88,68,135,julian draxler,julian draxler,paris saint-germain,germany,84,ligue 1,24,187,83,79,63,77,35,87,36,76,25,67,78,48,81,84,79,64,82,26,81,84,86,78,86,76,84,83,78,75,65,34,80,75,81,right,88,68,90
kyle walker,walker,manchester city,england,84,premier league,27,183,81,66,63,68,85,76,78,86,79,78,90,79,70,57,93,83,75,84,68,77,86,78,76,85,70,80,51,72,73,81,63,72,75,right,77,92,146,kyle walker,kyle walker,manchester city,england,84,premier league,27,183,81,66,63,68,85,76,78,86,79,78,90,79,70,57,93,83,75,84,68,77,86,78,76,85,70,80,51,72,73,81,63,72,75,right,77,92,91
shkodran mustafi,mustafi,arsenal,germany,84,premier league,25,184,82,50,54,69,83,70,85,64,82,81,67,79,66,51,69,79,63,85,52,77,66,55,63,84,55,50,58,69,81,83,57,47,74,right,53,74,129,shkodran mustafi,shkodran mustafi,arsenal,germany,84,premier league,25,184,82,50,54,69,83,70,85,64,82,81,67,79,66,51,69,79,63,85,52,77,66,55,63,84,55,50,58,69,81,83,57,47,74,right,53,74,92
marco asensio willemsen,marco asensio,real madrid,spain,84,laliga santander,22,180,78,72,62,81,42,86,45,79,29,61,78,45,78,75,77,61,83,39,87,86,81,83,83,57,83,79,78,76,50,39,79,76,79,left,83,73,141,marco asensio willemsen,marco asensio,real madrid cf,spain,84,laliga santander,21,180,78,72,62,81,42,86,45,79,29,61,78,45,78,75,77,61,83,39,87,86,81,83,83,57,83,79,78,76,50,39,79,76,79,left,83,73,93
jorge resurreccion,koke,atletico madrid,spain,84,laliga santander,26,178,84,80,59,85,66,86,64,72,63,75,70,71,77,56,69,75,86,51,81,86,84,85,81,61,89,84,71,78,61,63,75,76,75,right,80,81,131,jorge resurreccion,koke,atletico madrid,spain,84,laliga santander,25,178,84,80,59,85,66,86,64,72,63,75,70,71,77,56,69,75,86,51,81,86,84,85,81,61,89,84,71,78,61,63,75,76,75,right,80,81,94
aymeric laporte,laporte,manchester city,france,84,premier league,23,189,82,54,35,78,88,71,85,68,86,84,69,72,49,40,70,78,66,85,47,73,70,62,62,77,52,58,45,55,85,86,50,77,74,left,55,71,145,aymeric laporte,aymeric laporte,manchester city,france,84,premier league,23,189,82,54,35,78,88,71,85,68,86,84,69,72,49,40,70,78,66,85,47,73,70,62,62,77,52,58,45,55,85,86,50,77,74,left,55,71,96
riyad mahrez,mahrez,leicester city,algeria,84,premier league,27,179,75,81,73,74,24,89,40,85,26,53,82,42,93,72,80,58,79,20,73,79,78,80,88,65,80,82,76,85,48,30,76,75,82,left,89,79,158,riyad mahrez,riyad mahrez,leicester city,algeria,84,premier league,26,179,75,81,73,74,24,89,40,85,26,53,82,42,93,72,80,58,79,20,73,79,78,80,88,65,80,82,76,85,48,30,76,75,82,left,89,79,97
kylian mbappe,mbappe,paris saint-germain,france,84,ligue 1 conforama,19,178,80,79,70,68,44,89,49,89,41,74,91,62,79,74,91,74,75,40,68,79,79,76,86,71,78,70,88,77,76,47,81,58,81,right,88,83,160,kylian mbappe,kylian mbappé,paris saint-germain,france,84,ligue 1,18,178,80,79,70,68,44,89,49,89,41,74,91,62,79,74,91,74,75,40,68,79,79,76,86,71,78,70,88,77,76,47,81,58,81,right,88,83,98
roberto firmino barbosa de oliveira,roberto firmino,liverpool,brazil,84,premier league,26,181,82,85,72,75,60,86,37,77,30,77,77,67,82,79,77,79,80,42,80,84,79,81,86,83,84,72,84,81,73,47,82,67,78,right,88,88,157,roberto firmino barbosa de oliveira,roberto firmino,liverpool,brazil,84,premier league,25,181,82,85,72,75,60,86,37,77,30,77,77,67,82,79,77,79,80,42,80,84,79,81,86,83,84,72,84,81,73,47,82,67,78,right,88,88,99
nabil fekir,fekir,olympique lyonnais,france,84,ligue 1 conforama,24,173,78,80,72,74,33,89,28,79,24,84,81,75,86,74,82,79,80,30,82,83,85,83,89,75,81,75,78,94,49,31,80,73,87,left,89,73,159,nabil fekir,nabil fekir,olympique lyonnais,france,84,ligue 1,24,173,78,80,72,74,33,89,28,79,24,84,81,75,86,74,82,79,80,30,82,83,85,83,89,75,81,75,78,94,49,31,80,73,87,left,89,73,100
daniel parejo munoz,parejo,valencia cf,spain,84,laliga santander,28,180,80,79,83,87,65,84,72,57,62,73,54,68,69,72,51,72,87,54,80,90,80,87,78,55,85,84,75,72,67,65,77,90,74,right,75,77,155,daniel parejo munoz,parejo,valencia cf,spain,84,laliga santander,28,180,80,79,83,87,65,84,72,57,62,73,54,68,69,72,51,72,87,54,80,90,80,87,78,55,85,84,75,72,67,65,77,90,74,right,75,77,101
aymeric laporte,laporte,athletic club,france,84,premier league,23,189,82,54,35,78,88,71,85,68,86,84,69,72,49,40,70,78,66,85,47,73,70,62,62,77,52,58,45,55,85,86,50,77,74,left,55,71,139,aymeric laporte,aymeric laporte,athletic club de bilbao,france,84,laliga santander,23,189,82,54,35,78,88,71,85,68,86,84,69,72,49,40,70,78,66,85,47,73,70,62,62,77,52,58,45,55,85,86,50,77,74,left,55,71,102
stefan de vrij,de vrij,lazio,holland,84,calcio a,26,189,78,32,41,71,87,71,86,69,88,82,69,75,61,27,69,78,58,82,60,71,65,45,66,72,50,49,25,60,78,86,41,16,82,right,61,70,151,stefan de vrij,stefan de vrij,lazio,netherlands,84,calcio a,25,189,78,32,41,71,87,71,86,69,88,82,69,75,61,27,69,78,58,82,60,71,65,45,66,72,50,49,25,60,78,86,41,16,82,right,61,70,104
lorenzo insigne,insigne,napoli,italy,85,calcio a,26,163,80,83,61,73,24,90,26,94,16,44,90,34,96,74,86,50,82,22,80,83,70,83,89,53,87,83,73,93,56,25,74,77,78,right,88,75,100,lorenzo insigne,lorenzo insigne,napoli,italy,85,calcio a,26,163,80,83,61,73,24,90,26,94,16,44,90,34,96,74,86,50,82,22,80,83,70,83,89,53,87,83,73,93,56,25,74,77,78,right,88,75,105
jonas goncalves oliveira,jonas,sl benfica,brazil,84,liga nos,33,182,86,87,84,70,36,89,34,67,23,63,66,61,77,86,66,66,76,25,84,74,83,86,85,70,84,70,88,69,79,35,86,78,88,right,85,72,150,jonas goncalves oliveira,jonas,sl benfica,brazil,84,liga nos,33,182,86,87,84,70,36,89,34,67,23,63,66,61,77,86,66,66,76,25,84,74,83,86,85,70,84,70,88,69,79,35,86,78,88,right,85,72,106
raheem sterling,sterling,manchester city,england,84,premier league,23,170,79,84,65,68,58,84,26,94,48,67,93,35,92,61,92,64,76,54,72,83,70,65,86,62,77,74,76,93,38,46,74,50,74,right,86,78,161,raheem sterling,raheem sterling,manchester city,england,84,premier league,22,170,79,84,65,68,58,84,26,94,48,67,93,35,92,61,92,64,76,54,72,83,70,65,86,62,77,74,76,93,38,46,74,50,74,right,86,78,107
luis miguel afonso fernandes,pizzi,sl benfica,portugal,83,liga nos,28,177,82,86,76,82,66,82,70,83,64,59,79,68,87,77,76,70,82,53,79,83,74,84,83,67,87,77,77,84,46,63,78,76,85,right,82,91,232,luis miguel afonso fernandes,pizzi,sl benfica,portugal,83,liga nos,27,177,82,86,76,82,66,82,70,83,64,59,79,68,87,77,76,70,82,53,79,83,74,84,83,67,87,77,77,84,46,63,78,76,85,right,82,91,108
marcos aoas correa,marquinhos,paris saint-germain,brazil,84,ligue 1 conforama,23,183,81,46,31,79,86,76,85,73,86,74,76,80,66,31,77,76,69,87,35,81,53,49,70,85,51,73,33,68,80,85,38,32,79,right,65,75,147,marcos aoas correa,marquinhos,paris saint-germain,brazil,84,ligue 1,23,183,81,46,31,79,86,76,85,73,86,74,76,80,66,31,77,76,69,87,35,81,53,49,70,85,51,73,33,68,80,85,38,32,79,right,65,75,109
sebastian giovinco,giovinco,toronto fc,italy,83,major league soccer,31,163,82,83,77,75,29,87,26,91,23,42,84,75,92,74,77,57,79,28,81,80,79,87,87,35,84,72,83,93,34,27,81,87,88,right,86,77,224,sebastian giovinco,sebastian giovinco,toronto fc,italy,83,major league soccer,30,163,82,83,77,75,29,87,26,91,23,42,84,75,92,74,77,57,79,28,81,80,79,87,87,35,84,72,83,93,34,27,81,87,88,right,86,77,110
yacine brahimi,brahimi,fc porto,algeria,84,liga nos,28,175,83,78,77,71,37,85,39,87,24,51,81,48,93,75,75,59,78,25,76,79,70,85,89,75,80,79,76,87,47,34,75,80,86,right,91,80,152,yacine brahimi,yacine brahimi,fc porto,algeria,84,liga nos,27,175,83,78,77,71,37,85,39,87,24,51,81,48,93,75,75,59,78,25,76,79,70,85,89,75,80,79,76,87,47,34,75,80,86,right,91,80,111
jonas goncalves oliveira,jonas,sl benfica,brazil,83,liga nos,33,182,85,86,84,70,36,88,34,66,23,63,65,61,77,85,65,65,75,25,84,74,83,85,84,69,83,70,87,69,79,35,85,77,87,right,84,71,178,jonas goncalves oliveira,jonas,sl benfica,brazil,83,liga nos,33,182,85,86,84,70,36,88,34,66,23,63,65,61,77,85,65,65,75,25,84,74,83,85,84,69,83,70,87,69,79,35,85,77,87,right,84,71,112
sami khedira,khedira,juventus,germany,84,calcio a,30,189,86,80,69,81,82,81,86,60,76,89,64,82,59,76,68,84,80,78,78,85,82,68,76,68,82,72,69,52,76,80,74,68,84,right,78,78,121,sami khedira,sami khedira,juventus,germany,84,calcio a,30,189,86,80,69,81,82,81,86,60,76,89,64,82,59,76,68,84,80,78,78,85,82,68,76,68,82,72,69,52,76,80,74,68,84,right,78,78,113
yannick carrasco,carrasco,atletico madrid,belgium,85,laliga santander,24,180,83,82,74,74,39,86,18,87,19,59,88,61,91,68,89,63,78,26,75,79,84,81,87,68,74,80,79,71,53,29,79,78,75,right,91,73,103,yannick carrasco,yannick carrasco,atletico madrid,belgium,85,laliga santander,24,180,83,82,74,74,39,86,18,87,19,59,88,61,91,68,89,63,78,26,75,79,84,81,87,68,74,80,79,71,53,29,79,78,75,right,91,73,114
danilo luis helio pereira,danilo pereira,fc porto,portugal,83,liga nos,26,188,76,69,52,79,85,77,85,67,80,89,68,88,58,55,68,87,69,78,64,82,77,48,74,67,69,50,56,60,76,82,62,53,84,right,76,87,202,danilo luis helio pereira,danilo pereira,fc porto,portugal,83,liga nos,26,188,76,69,52,79,85,77,85,67,80,89,68,88,58,55,68,87,69,78,64,82,77,48,74,67,69,50,56,60,76,82,62,53,84,right,76,87,115
samuel umtiti,umtiti,fc barcelona,france,83,laliga santander,24,182,77,58,61,73,85,75,86,72,80,78,74,80,68,70,75,79,71,83,74,79,83,72,71,87,58,69,51,66,72,82,64,63,74,left,69,79,206,samuel umtiti,samuel umtiti,fc barcelona,france,83,laliga santander,23,182,77,58,61,73,85,75,86,72,80,78,74,80,68,70,75,79,71,83,74,79,83,72,71,87,58,69,51,66,72,82,64,63,74,left,69,79,116
wesley sneijder,sneijder,ogc nice,holland,83,alka superliga,33,170,77,74,76,86,41,85,45,70,32,57,69,55,77,80,69,56,86,37,84,84,86,88,82,30,88,86,72,85,32,38,78,86,83,right,82,62,167,wesley sneijder,wesley sneijder,ogc nice,netherlands,83,ligue 1,33,170,77,74,76,86,41,85,45,70,32,57,69,55,77,80,69,56,86,37,84,84,86,88,82,30,88,86,72,85,32,38,78,86,83,right,82,62,117
giuliano victor de paula,giuliano,fenerbahce sk,brazil,83,super lig,27,172,82,80,76,76,43,84,42,85,48,75,83,71,87,67,80,74,79,38,75,81,81,69,84,61,83,74,78,87,60,46,78,70,84,right,84,76,239,giuliano victor de paula,giuliano,fenerbahce sk,brazil,83,super lig,27,172,82,80,76,76,43,84,42,85,48,75,83,71,87,67,80,74,79,38,75,81,81,69,84,61,83,74,78,87,60,46,78,70,84,right,84,76,118
virgil van dijk,van dijk,liverpool,holland,83,premier league,26,193,79,41,62,76,85,73,83,69,83,92,73,78,57,45,76,85,67,83,64,76,81,60,70,79,59,53,52,51,80,83,60,70,82,right,70,76,229,virgil van dijk,virgil van dijk,liverpool,netherlands,83,premier league,26,193,79,41,62,76,85,73,83,69,83,92,73,78,57,45,76,85,67,83,64,76,81,60,70,79,59,53,52,51,80,83,60,70,82,right,70,76,119
william silva de carvalho,william carvalho,sporting cp,portugal,83,liga nos,25,187,74,62,60,86,85,78,84,52,77,88,53,75,45,50,53,83,77,71,58,84,59,77,74,68,78,66,56,50,73,80,57,50,89,right,79,84,207,william silva de carvalho,william carvalho,sporting cp,portugal,83,liga nos,25,187,74,62,60,86,85,78,84,52,77,88,53,75,45,50,53,83,77,71,58,84,59,77,74,68,78,66,56,50,73,80,57,50,89,right,79,84,120
adrien s. perruchet silva,adrien silva,sporting cp,portugal,83,premier league,29,175,77,75,85,84,78,85,84,64,80,62,65,79,73,75,65,72,82,73,80,83,83,79,81,56,85,78,71,67,61,78,76,75,82,right,82,89,185,adrien s. perruchet silva,adrien silva,sporting cp,portugal,83,liga nos,28,175,77,75,85,84,78,85,84,64,80,62,65,79,73,75,65,72,82,73,80,83,83,79,81,56,85,78,71,67,61,78,76,75,82,right,82,89,121
victor machin perez,vitolo,atletico madrid,spain,83,laliga santander,28,184,80,80,74,82,21,85,25,81,25,81,80,61,75,75,79,76,79,23,73,81,77,76,82,70,78,80,79,63,65,28,77,62,70,right,86,81,222,victor machin perez,vitolo,atletico madrid,spain,83,laliga santander,27,184,80,80,74,82,21,85,25,81,25,81,80,61,75,75,79,76,79,23,73,81,77,76,82,70,78,80,79,63,65,28,77,62,70,right,86,81,122
luis carlos almeida da cunha,nani,lazio,portugal,83,calcio a,31,175,80,77,72,79,22,86,31,84,15,62,81,62,92,75,78,64,81,20,83,81,85,86,86,39,80,82,75,77,46,24,79,79,79,right,87,74,166,luis carlos almeida da cunha,nani,lazio,portugal,83,calcio a,30,175,80,77,72,79,22,86,31,84,15,62,81,62,92,75,78,64,81,20,83,81,85,86,86,39,80,82,75,77,46,24,79,79,79,right,87,74,123
ricardo andrade quaresma bernardo,quaresma,besiktas jk,portugal,83,super lig,34,175,78,75,74,75,17,87,24,85,10,54,83,62,91,80,82,60,81,13,83,79,83,92,87,63,80,88,70,84,41,18,76,78,79,right,89,69,164,ricardo andrade quaresma bernardo,quaresma,besiktas jk,portugal,83,super lig,34,175,78,75,74,75,17,87,24,85,10,54,83,62,91,80,82,60,81,13,83,79,83,92,87,63,80,88,70,84,41,18,76,78,79,right,89,69,124
